Station Name,Province,Latitude,Longitude
SPRING CREEK MOOSE,ALBERTA,54.95,-117.73
SPRING ISLAND,BRITISH COLUMBIA,50,-127.42
SPRINGBANK A,ALBERTA,51.1,-114.37
SPRINGBANK A,ALBERTA,51.1,-114.38
SPRINGDALE,ALBERTA,52.8,-114.3
SPRINGDALE,NEWFOUNDLAND,49.5,-56.08
SPRINGDALE GB FARM,NEWFOUNDLAND,49.45,-56.17
SPRINGFIELD,NOVA SCOTIA,44.67,-64.85
SPRINGFORD,ONTARIO,42.92,-80.67
SPRINGHILL,NOVA SCOTIA,45.62,-64.08
SPRINGHILL,NOVA SCOTIA,45.62,-64.07
SPRUCE GROVE,ALBERTA,53.55,-113.9
SPRUCE HILL LAKE,NOVA SCOTIA,44.58,-63.65
SPRUCE LAKE,SASKATCHEWAN,53.53,-109.08
SPRUCE TCPL 43,MANITOBA,49.65,-96.17
SPRUCEDALE,ONTARIO,45.43,-79.49
SPRYFIELD,NOVA SCOTIA,44.6,-63.6
SPY HILL,ALBERTA,51.2,-114.22
SPY HILL,SASKATCHEWAN,50.62,-101.55
SQUAMISH,BRITISH COLUMBIA,49.7,-123.13
SQUAMISH 10 MILE,BRITISH COLUMBIA,49.82,-123.2
SQUAMISH AIRPORT,BRITISH COLUMBIA,49.78,-123.16
SQUAMISH AIRPORT,BRITISH COLUMBIA,49.78,-123.16
SQUAMISH ASHLU CREEK,BRITISH COLUMBIA,49.95,-123.42
SQUAMISH FMC CHEMICALS,BRITISH COLUMBIA,49.68,-123.17
SQUAMISH GARIBALDI,BRITISH COLUMBIA,49.73,-123.15
SQUAMISH PARADISE VALLEY,BRITISH COLUMBIA,49.83,-123.15
SQUAMISH ST DAVIDS,BRITISH COLUMBIA,49.75,-123
SQUAMISH STP,BRITISH COLUMBIA,49.73,-123.15
SQUAMISH STP CENTRAL,BRITISH COLUMBIA,49.7,-123.16
SQUAMISH UPPER,BRITISH COLUMBIA,49.9,-123.28
SQUATECK,QUEBEC,47.88,-68.7
SQUAW RAPIDS,SASKATCHEWAN,53.7,-103.35
ST ADRIEN D IRLANDE,QUEBEC,46.12,-71.45
ST ALBAN,QUEBEC,46.72,-72.08
ST ALBANS,NEWFOUNDLAND,47.87,-55.85
ST ALBANS,MANITOBA,49.7,-99.55
ST ALBERT,ALBERTA,53.62,-113.62
ST ALEXIS DE MATAPEDIA,QUEBEC,47.98,-67.07
ST ALEXIS DES MONTS,QUEBEC,46.53,-73.15
ST ALPHONSE,MANITOBA,49.45,-99.02
ST AMABLE,QUEBEC,45.67,-73.3
ST AMBROISE,MANITOBA,50.23,-98.03
ST AMBROISE,QUEBEC,48.57,-71.33
ST ANDRE DE MADAWASKA,NEW BRUNSWICK,47.12,-67.75
ST ANDRE EAST,NEW BRUNSWICK,47.1,-67.72
ST ANDREWS,NEW BRUNSWICK,45.08,-67.08
ST ANDREWS,NEWFOUNDLAND,47.77,-59.33
ST ANDREWS,MANITOBA,50.08,-96.98
ST ANDREWS A,MANITOBA,50.05,-97.03
ST ANICET,QUEBEC,45.13,-74.35
ST ANTHONY,NEWFOUNDLAND,51.37,-55.6
ST ANTHONY,NEWFOUNDLAND,51.38,-56.1
ST ANTHONY,NEWFOUNDLAND,51.37,-55.58
ST ANTHONY A,NEWFOUNDLAND,51.4,-56.08
ST ANTHONY A,NEWFOUNDLAND,51.38,-56.1
ST ANTOINE DE PONTBRIAND,QUEBEC,46.15,-71.25
ST ARSENE,QUEBEC,47.95,-69.38
ST AUGUSTIN,QUEBEC,46.73,-71.5
ST BENOIT,QUEBEC,45.57,-74.05
ST BENOIT LABRE,QUEBEC,46.05,-70.8
ST BERNARD DE LACOLLE,QUEBEC,45.08,-73.38
ST BONIFACE BENTWOOD,MANITOBA,49.87,-97.08
ST BRENDANS,NEWFOUNDLAND,48.87,-53.67
ST BRIDE'S,NEWFOUNDLAND,46.92,-54.18
ST BRIDE'S,NEWFOUNDLAND,46.92,-54.17
ST BRUNO,QUEBEC,45.55,-73.35
ST BRUNO KAMOURASKA,QUEBEC,47.45,-69.78
ST CAMILLE,QUEBEC,46.48,-70.22
ST CAMILLE WOLFE,QUEBEC,45.67,-71.73
ST CASSIEN DES CAPS,QUEBEC,47.37,-70.62
ST CATHARINES,ONTARIO,43.2,-79.25
ST CATHARINES A,ONTARIO,43.2,-79.17
ST CATHARINES A,ONTARIO,43.19,-79.17
ST CATHARINES BROCK U,ONTARIO,43.12,-79.25
ST CATHARINES CDA,ONTARIO,43.18,-79.23
ST CATHARINES POWER GLEN,ONTARIO,43.12,-79.25
ST CHARLES,ONTARIO,46.37,-80.52
ST CHARLES CREEK,NORTHWEST TERRITORIES,64.78,-124.22
ST CHARLES DE MANDEVILLE,QUEBEC,46.35,-73.35
ST CHARLES GARNIER,QUEBEC,48.33,-68.05
ST CHARLES MANDEVILLE 2,QUEBEC,46.37,-73.35
ST CLAUDE,MANITOBA,49.65,-98.37
ST CLEMENT,QUEBEC,47.92,-69.1
ST CLET NORD,QUEBEC,45.38,-74.25
ST COEUR DE MARIE,QUEBEC,48.63,-71.72
ST COME,QUEBEC,46.28,-73.75
ST COME DE LINIERE,QUEBEC,46.05,-70.52
ST CONSTANT,QUEBEC,45.37,-73.58
ST DAMASE DE MATANE,QUEBEC,48.65,-67.82
ST DAMASE DES AULNAIES,QUEBEC,47.2,-70.13
ST DONAT,QUEBEC,46.32,-74.2
ST DONATUS,SASKATCHEWAN,51.98,-109.9
ST ELEUTHERE,QUEBEC,47.48,-69.28
ST ELMO,ONTARIO,45.32,-74.85
ST ELZEAR DE BONAVENTURE,QUEBEC,48.18,-65.35
ST EMILE DE SUFFOLK,QUEBEC,45.95,-74.92
ST EPHREM,QUEBEC,46.07,-70.97
ST ETIENNE DES GRES,QUEBEC,46.45,-72.8
ST EUSTACHE,MANITOBA,49.97,-97.78
ST FAUSTIN,QUEBEC,46.12,-74.48
ST FELICIEN,QUEBEC,48.65,-72.45
ST FERDINAND,QUEBEC,46.1,-71.58
ST FEREOL,QUEBEC,47.12,-70.83
ST FIDELE,QUEBEC,47.73,-70
ST FIDELE 2,QUEBEC,47.73,-69.98
ST FLAVIEN,QUEBEC,46.48,-71.57
ST FLAVIEN CDA FE,QUEBEC,46.52,-71.6
ST FORTUNAT,QUEBEC,45.97,-71.6
ST FRANCOIS DE LAVAL,QUEBEC,45.67,-73.58
ST FRANCOIS IO,QUEBEC,46.98,-70.83
ST GABRIEL,QUEBEC,48.48,-68.15
ST GABRIEL DE BRANDON,QUEBEC,46.3,-73.38
ST GEDEON,QUEBEC,45.87,-70.62
ST GEORGE,ONTARIO,43.23,-80.2
ST GEORGE,NEW BRUNSWICK,45.13,-66.83
ST GEORGE P AND P CO,NEW BRUNSWICK,45.13,-66.82
ST GEORGES,QUEBEC,46.15,-70.7
ST GEORGES,NEWFOUNDLAND,48.42,-58.5
ST GEORGES,NEWFOUNDLAND,48.43,-58.47
ST GUILLAUME,QUEBEC,45.88,-72.77
ST GUY,QUEBEC,48.05,-68.82
ST HERMENEGILDE,QUEBEC,45.12,-71.7
ST HILAIRE DORSET,QUEBEC,45.87,-70.87
ST HILARION,QUEBEC,47.6,-70.4
ST HIPPOLYTE,QUEBEC,45.98,-74
ST HYACINTHE,QUEBEC,45.63,-72.95
ST HYACINTHE 2,QUEBEC,45.57,-72.92
ST ISIDORE,NEW BRUNSWICK,47.57,-65.05
ST ISIDORE D'AUCKLAND,QUEBEC,45.27,-71.52
ST JACQUES,QUEBEC,45.95,-73.58
ST JACQUES DE LEEDS,QUEBEC,46.27,-71.37
ST JANVIER,QUEBEC,45.73,-73.88
ST JEAN,QUEBEC,45.3,-73.27
ST JEAN (IO),QUEBEC,46.92,-70.92
ST JEAN BAPTISTE,MANITOBA,49.27,-97.4
ST JEAN CHRYSOSTOME,QUEBEC,46.72,-71.22
ST JEAN DE BREBEUF,QUEBEC,46.18,-71.45
ST JEAN DE BREBEUF DUGAL,QUEBEC,48.2,-66.33
ST JEAN DE CHERBOURG,QUEBEC,48.88,-67.12
ST JEROME,QUEBEC,45.8,-74.05
ST JOACHIM,QUEBEC,47.07,-70.83
ST JOACHIM,ONTARIO,42.17,-82.63
ST JOHN'S,NEWFOUNDLAND,47.57,-52.7
ST JOHN'S,NEWFOUNDLAND,47.58,-52.73
ST JOHN'S A,NEWFOUNDLAND,47.62,-52.74
ST JOHN'S THORBURN ROAD,NEWFOUNDLAND,47.57,-52.8
ST JOHN'S WEST CDA,NEWFOUNDLAND,47.52,-52.78
ST JOHN'S WEST CDA CS,NEWFOUNDLAND,47.52,-52.78
ST JOHNS WEST CLIMATE,NEWFOUNDLAND,47.51,-52.78
ST JOSEPH DE MEKINAC,QUEBEC,46.92,-72.68
ST JOSEPH ISLAND MTN,ONTARIO,46.2,-83.95
ST JULIEN,QUEBEC,46,-71.53
ST JUSTIN,QUEBEC,46.27,-73.1
ST LABRE,MANITOBA,49.35,-96.04
ST LAURENT,MANITOBA,50.42,-97.63
ST LAURENT (COLLEGE),QUEBEC,45.52,-73.67
ST LAURENT ILE D'ORLEANS,QUEBEC,46.87,-71.05
ST LAWRENCE,NEWFOUNDLAND,46.92,-55.38
ST LAWRENCE,NEWFOUNDLAND,46.92,-55.38
ST LAWRENCE,NEWFOUNDLAND,46.92,-55.38
ST LAZARE,MANITOBA,50.43,-101.3
ST LAZARE,QUEBEC,45.4,-74.2
ST LEON DE LABRECQUE,QUEBEC,48.67,-71.52
ST LEONARD A,NEW BRUNSWICK,47.16,-67.83
ST LEONARD CS,NEW BRUNSWICK,47.16,-67.83
ST LIN DES LAURENTIDES,QUEBEC,45.85,-73.75
ST LINA,ALBERTA,54.3,-111.45
ST LOUIS,SASKATCHEWAN,52.92,-105.8
ST LUDGER,QUEBEC,45.75,-70.68
ST MALACHIE,QUEBEC,46.55,-70.82
ST MALO,MANITOBA,49.32,-96.95
ST MALO D AUCKLAND,QUEBEC,45.2,-71.5
ST MARGARET'S BAY,NOVA SCOTIA,44.7,-63.9
ST MARY'S,NEWFOUNDLAND,46.92,-53.57
ST MARYS,ONTARIO,43.25,-81.18
ST MATHIAS,QUEBEC,45.3,-71.4
ST MATHIEU,QUEBEC,46.58,-72.93
ST MATHIEU LAPRAIRIE,QUEBEC,45.35,-73.53
ST MICHEL DES SAINTS,QUEBEC,46.68,-73.92
ST MODESTE,QUEBEC,47.85,-69.38
ST NARCISSE,QUEBEC,46.53,-72.43
ST NAZAIRE,QUEBEC,45.73,-72.62
ST NICHOLAS,PRINCE EDWARD ISLAND,46.43,-63.93
ST NORBERT,MANITOBA,49.77,-97.15
ST OCTAVE DE L'AVENIR,QUEBEC,48.98,-66.55
ST ODILON,QUEBEC,46.35,-70.65
ST PACOME,QUEBEC,47.38,-69.95
ST PAMPHILE,QUEBEC,46.97,-69.78
ST PASCAL,QUEBEC,47.53,-69.82
ST PAUL EXP ST,ALBERTA,54,-111.28
ST PAUL ISLAND,NOVA SCOTIA,47.2,-60.15
ST PAUL ISLAND (AUT),NOVA SCOTIA,47.23,-60.14
ST PAULIN,QUEBEC,46.42,-73.02
ST PAULIN D'ALIBAIRE,QUEBEC,48.92,-66.83
ST PHILEMON,QUEBEC,46.67,-70.42
ST PIERRE BAPTISTE,QUEBEC,46.2,-71.63
ST PIERRE DE BROUGHTON,QUEBEC,46.25,-71.22
ST PIERRE JOLYS,MANITOBA,49.46,-97.01
ST PLACIDE,QUEBEC,45.55,-74.2
ST PRIME,QUEBEC,48.62,-72.42
ST PROSPER,QUEBEC,46.22,-70.5
ST QUENTIN,NEW BRUNSWICK,47.47,-67.47
ST RAPHAEL,ONTARIO,45.22,-74.58
ST RAPHAEL,QUEBEC,46.82,-70.75
ST REMI,QUEBEC,45.28,-73.6
ST RENE DE MATANE,QUEBEC,48.68,-67.38
ST ROMUALD,QUEBEC,46.77,-71.22
ST SEBASTIEN,QUEBEC,45.77,-70.95
ST SEBASTIEN CDA FE,QUEBEC,45.13,-73.15
ST SEVERIN,QUEBEC,46.33,-71.05
ST SHOTTS,NEWFOUNDLAND,46.63,-53.58
ST SIMEON,QUEBEC,47.85,-69.87
ST STEPHEN,NEW BRUNSWICK,45.18,-67.27
ST STEPHEN (AUT),NEW BRUNSWICK,45.22,-67.25
ST STEPHENS,NEWFOUNDLAND,46.77,-53.62
ST SYLVESTRE,QUEBEC,46.33,-71.12
ST THEOPHILE,QUEBEC,45.93,-70.48
ST THOMAS,ONTARIO,42.78,-81.17
ST THOMAS DE CAXTON,QUEBEC,46.37,-72.8
ST THOMAS WPCP,ONTARIO,42.77,-81.21
ST TITE,QUEBEC,46.73,-72.57
ST TITE DES CAPS,QUEBEC,47.15,-70.77
ST UBALD,QUEBEC,46.68,-72.32
ST URBAIN,QUEBEC,47.57,-70.55
ST VALERIEN,QUEBEC,45.57,-72.67
ST VALLIER,QUEBEC,46.83,-70.83
ST VINCENT,ALBERTA,54.15,-111.27
ST VINCENT SOUTHEAST,ALBERTA,54.12,-111.22
ST WALBURG,SASKATCHEWAN,53.72,-109.15
ST WALBURG,SASKATCHEWAN,53.63,-109.22
ST WENCESLAS,QUEBEC,46.17,-72.33
ST WILLIAMS,ONTARIO,42.7,-80.45
ST WILLIAMS AUTOMATIC CLIMATE STATION,ONTARIO,42.7,-80.45
ST ZACHARIE,QUEBEC,46.12,-70.38
ST ZENON,QUEBEC,46.62,-73.87
ST ZEPHIRIN,QUEBEC,46.07,-72.58
ST-ANICET 1,QUEBEC,45.12,-74.29
ST-JOVITE,QUEBEC,46.08,-74.56
ST. ALBERT,ONTARIO,45.29,-75.06
ST. ALBERT RESEARCH STATION,ALBERTA,53.69,-113.62
ST. ANTHONY A,NEWFOUNDLAND,51.39,-56.07
ST. ANTHONY LWIS,NEWFOUNDLAND,51.39,-56.09
ST. FRANCIS,ALBERTA,53.29,-114.32
ST. JOHN'S INTL A,NEWFOUNDLAND,47.62,-52.75
ST. LINA AGCM,ALBERTA,54.28,-111.45
ST. MARY RESERVOIR,ALBERTA,49.36,-113.11
ST. PAUL AGCM,ALBERTA,54.01,-111.27
ST. PETERS,PRINCE EDWARD ISLAND,46.45,-62.58
ST. STEPHEN,NEW BRUNSWICK,45.21,-67.25
STANDARD,ALBERTA,51.15,-112.92
STANDARD AGCM,ALBERTA,51.23,-112.98
STANHOPE,PRINCE EDWARD ISLAND,46.42,-63.08
STANHOPE,NEWFOUNDLAND,49.27,-55.1
STANHOPE,QUEBEC,45.02,-71.78
STANLEY,SASKATCHEWAN,55.42,-104.57
STANMORE EXP ST,ALBERTA,51.58,-111.47
STANSTEAD,QUEBEC,45.02,-72.1
STAR CITY,SASKATCHEWAN,52.87,-104.33
STAR CITY CDA EPF,SASKATCHEWAN,52.72,-104.33
STARBUCK,MANITOBA,49.73,-97.62
STATTON BROOK NORTH,QUEBEC,45.42,-71.48
STAUFFER,ALBERTA,52.13,-114.57
STAVE FALLS,BRITISH COLUMBIA,49.23,-122.37
STAVE LAKE SEVENTYNINE CREEK,BRITISH COLUMBIA,49.28,-122.33
STAVELY AAFC,ALBERTA,50.18,-113.88
STAVELY CDA,ALBERTA,50.17,-113.87
STAVELY EXP ST 2,ALBERTA,50.17,-113.65
STAYNER,ONTARIO,44.37,-80.08
STAYNER,ONTARIO,44.47,-80.1
STAYNER 2,ONTARIO,44.43,-80.08
STAYNER MARTYN,ONTARIO,44.47,-80.08
STE AGATHE DES MONTS,QUEBEC,46.05,-74.28
STE AGATHE DES MONTS,QUEBEC,46.05,-74.28
STE AGATHE MANOR HOUSE,QUEBEC,46.08,-74.3
STE ANNE,MANITOBA,49.67,-96.63
STE ANNE DE BEAUPRE,QUEBEC,47.03,-70.92
STE ANNE DE BELLEVUE,QUEBEC,45.43,-73.93
STE ANNE DE LA PERADE,QUEBEC,46.58,-72.23
STE ANNE DES MONTS,QUEBEC,49.13,-66.47
STE ANNE DU LAC,QUEBEC,46.85,-75.33
STE ANNE SE5,MANITOBA,49.63,-96.6
STE BEATRIX,QUEBEC,46.2,-73.6
STE BRIGIDE,QUEBEC,45.32,-73.07
STE CATHERINE,QUEBEC,46.85,-71.62
STE CECILE,QUEBEC,45.67,-70.93
STE CHRISTINE,QUEBEC,46.82,-71.92
STE CLOTHILDE CDA,QUEBEC,45.17,-73.68
STE CROIX,QUEBEC,46.62,-71.78
STE DOROTHEE,QUEBEC,45.52,-73.78
STE EDWIDGE,QUEBEC,45.2,-71.68
STE ELIZABETH,MANITOBA,49.32,-97.17
STE ELIZABETH,QUEBEC,46.07,-73.37
STE FOY,QUEBEC,46.75,-71.27
STE FOY (PIE XII),QUEBEC,46.78,-71.32
STE FOY MATAPEDIA,QUEBEC,46.75,-71.28
STE FRANCOISE ROMAINE,QUEBEC,46.48,-71.93
STE GENEVIEVE,QUEBEC,45.5,-73.85
STE GENEVIEVE,MANITOBA,49.75,-96.6
STE GERMAINE,QUEBEC,46.42,-70.47
STE HELENE DE CHESTER,QUEBEC,46.03,-71.72
STE LUCIE,QUEBEC,46.73,-70.02
STE MADELEINE,QUEBEC,45.62,-73.13
STE MARTINE,QUEBEC,45.22,-73.85
STE PERPETUE,QUEBEC,47.05,-69.93
STE ROSALIE,QUEBEC,45.62,-72.87
STE ROSE,MANITOBA,51.03,-99.38
STE ROSE DU DEGELIS,QUEBEC,47.57,-68.63
STE ROSE DU NORD,QUEBEC,48.4,-70.53
STE SOPHIE,QUEBEC,46.15,-71.7
STE THERESE OUEST,QUEBEC,45.65,-73.88
STE THERESE SEMINAIRE,QUEBEC,45.63,-73.85
STE VICTOIRE,QUEBEC,45.95,-73.08
STE-ANNE-DE-BELLEVUE 1,QUEBEC,45.43,-73.93
STE-CLOTILDE,QUEBEC,45.17,-73.68
STE-FOY (U. LAVAL),QUEBEC,46.78,-71.29
STEAMBOAT,BRITISH COLUMBIA,58.68,-123.77
STEEN LO,ALBERTA,59.63,-117.78
STEEN RIVER RS,ALBERTA,59.63,-117.17
STEEP HILL FALLS,ONTARIO,48.07,-84.8
STEEP ROCK,MANITOBA,51.45,-98.8
STEEPHILL CREEK,ALBERTA,58.02,-116.58
STEFANSSON ISLAND,NUNAVUT,73.77,-105.3
STEINBACH,MANITOBA,49.53,-96.77
STELLA-AMHERST,ONTARIO,44.15,-76.65
STELLARTON,NOVA SCOTIA,45.57,-62.65
STELLARTON LOURDES,NOVA SCOTIA,45.57,-62.65
STEPHENVILLE A,NEWFOUNDLAND,48.54,-58.55
STEPHENVILLE A,NEWFOUNDLAND,48.53,-58.55
STEPHENVILLE CROSSING,NEWFOUNDLAND,48.57,-58.43
STEPHENVILLE RCS,NEWFOUNDLAND,48.56,-58.57
STETTLER,ALBERTA,52.3,-112.7
STETTLER AGDM,ALBERTA,52.35,-112.6
STETTLER NORTH,ALBERTA,52.33,-112.72
STEVENS,ONTARIO,49.53,-85.85
STEVESTON,BRITISH COLUMBIA,49.13,-123.19
STEWART,BRITISH COLUMBIA,55.95,-129.98
STEWART A,BRITISH COLUMBIA,55.93,-129.98
STEWART A,BRITISH COLUMBIA,55.94,-129.99
STEWART BCHPA,BRITISH COLUMBIA,55.95,-129.98
STEWART CREEK,BRITISH COLUMBIA,53.2,-121.6
STEWART CROSSING,YUKON TERRITORY,63.38,-136.68
STEWART CROSSING TOWER,YUKON TERRITORY,63.42,-136.68
STEWART RIVER,YUKON TERRITORY,63.32,-139.43
STEWART VALLEY,SASKATCHEWAN,50.6,-107.8
STEWARTOWN,ONTARIO,43.62,-79.93
STEWARTVILLE,ONTARIO,45.4,-76.5
STEWIACKE,NOVA SCOTIA,45.13,-63.33
STILLWATER,NOVA SCOTIA,45.18,-62
STILLWATER POWER HOUSE,BRITISH COLUMBIA,49.77,-124.32
STILLWATER SHERBROOKE,NOVA SCOTIA,45.14,-61.98
STIRLING,ONTARIO,44.29,-77.55
STIRLING,ONTARIO,44.32,-77.63
STIRLING,ONTARIO,44.29,-77.55
STOCKHOLM,SASKATCHEWAN,50.65,-102.38
STOKES POINT,YUKON TERRITORY,69.35,-138.77
STONECLIFFE,ONTARIO,46.15,-78.1
STONEWALL,MANITOBA,50.22,-97.32
STONEWALL,MANITOBA,50.12,-97.33
STONEY CREEK,BRITISH COLUMBIA,51.35,-117.47
STONEY CREEK,ONTARIO,43.22,-79.75
STONEY MOUNTAIN,ALBERTA,56.38,-111.27
STONEY MOUNTAIN LO,ALBERTA,56.38,-111.23
STONY LAKE SANDOR FARM,ONTARIO,44.55,-78.1
STONY MOUNTAIN,MANITOBA,50.07,-97.23
STONY MOUNTAIN,MANITOBA,50.12,-97.17
STONY RAPIDS,SASKATCHEWAN,59.25,-105.84
STONY RAPIDS,SASKATCHEWAN,59.25,-105.83
STONY RAPIDS A,SASKATCHEWAN,59.25,-105.83
STORM HILLS,NORTHWEST TERRITORIES,68.91,-133.94
STORNOWAY,SASKATCHEWAN,51.3,-102.03
STOUFFVILLE,ONTARIO,44,-79.27
STOUFFVILLE BLUEGRASS,ONTARIO,44,-79.2
STOUFFVILLE WPCP,ONTARIO,43.97,-79.25
STOUGHTON,SASKATCHEWAN,49.62,-103.07
STRACHAN RS,ALBERTA,52.25,-115.13
STRANRAER,SASKATCHEWAN,51.7,-108.52
STRASBOURG,SASKATCHEWAN,51.07,-104.95
STRASBOURG EXP ST,SASKATCHEWAN,51.08,-104.98
STRATFORD,ONTARIO,43.38,-81
STRATFORD WWTP,ONTARIO,43.37,-81
STRATHBURN,ONTARIO,42.72,-81.68
STRATHCLAIR,MANITOBA,50.4,-100.4
STRATHCONA DAM,BRITISH COLUMBIA,50,-125.58
STRATHCONA PARK LODGE,BRITISH COLUMBIA,49.88,-125.65
STRATHCONA SOUND,NUNAVUT,73.03,-84.55
STRATHMORE,ALBERTA,51.05,-113.42
STRATHMORE AGDM,ALBERTA,51.03,-113.28
STRATHMORE EAST,ALBERTA,51.1,-113.22
STRATHNAVER,BRITISH COLUMBIA,53.37,-122.58
STRATHROY,ONTARIO,42.95,-81.65
STRATHROY-MULLIFARRY,ONTARIO,42.98,-81.64
STRATTON,ONTARIO,48.78,-94.05
STRATTON ROEN,ONTARIO,48.85,-94.02
STRATTON ROMYN,ONTARIO,48.7,-94.17
STREETER,ALBERTA,50.12,-114.07
STREETSVILLE OWRC,ONTARIO,43.58,-79.7
STRONGFIELD,SASKATCHEWAN,51.33,-106.6
STROUD LEONARDS BEACH,ONTARIO,44.33,-79.53
STRY,ALBERTA,54.05,-111.82
STUART CHANNEL BOAT HARBOUR,BRITISH COLUMBIA,49.09,-123.8
STUARTBURN,MANITOBA,49.13,-96.78
STUIE TWEEDSMUIR LODGE,BRITISH COLUMBIA,52.37,-126.07
STURGEON CROSSING,SASKATCHEWAN,53.73,-106.72
STURGEON FALLS,ONTARIO,46.37,-79.93
STURGEON LAKE,ONTARIO,49.88,-90.97
STURGEON RIVER,ONTARIO,50.08,-90.85
STURT POINT,NUNAVUT,68.78,-103.35
STURT POINT NORTH,NUNAVUT,68.97,-103.77
SUCKER POND NORTH,QUEBEC,45.3,-71.6
SUDBURY,ONTARIO,46.48,-80.98
SUDBURY A,ONTARIO,46.63,-80.8
SUDBURY A,ONTARIO,46.63,-80.8
SUDBURY CLIMATE,ONTARIO,46.63,-80.8
SUDBURY MOE,ONTARIO,46.47,-81.03
SUDBURY SCIENCE NORTH,ONTARIO,46.47,-81
SUFFIELD,ALBERTA,50.22,-111.15
SUFFIELD A,ALBERTA,50.27,-111.18
SUFFIELD HAMLET,ALBERTA,50.22,-111.17
SUFFIELD SOUTH,ALBERTA,50.07,-111.17
SUGAR CAMP BROOK,NOVA SCOTIA,45.7,-61.32
SUGAR LAKE,BRITISH COLUMBIA,50.33,-118.53
SUGARLOAF LO,ALBERTA,49.95,-114.53
SUGLUK,QUEBEC,62.2,-75.63
SULLIVAN LAKE,ALBERTA,52.05,-111.95
SUMAS CANAL,BRITISH COLUMBIA,49.11,-122.11
SUMAS PRAIRIE,BRITISH COLUMBIA,49.05,-122.13
SUMAS PRAIRIE 2,BRITISH COLUMBIA,49.05,-122.15
SUMMERBERRY,SASKATCHEWAN,50.48,-103.07
SUMMERLAND,BRITISH COLUMBIA,49.6,-119.67
SUMMERLAND CDA,BRITISH COLUMBIA,49.57,-119.65
SUMMERLAND CDA EL,BRITISH COLUMBIA,49.57,-119.63
SUMMERLAND CS,BRITISH COLUMBIA,49.56,-119.65
SUMMERSIDE,PRINCE EDWARD ISLAND,46.44,-63.84
SUMMERSIDE A,PRINCE EDWARD ISLAND,46.44,-63.83
SUMMERSIDE CDA,PRINCE EDWARD ISLAND,46.4,-63.78
SUMMERSIDE SNOW 2,PRINCE EDWARD ISLAND,46.39,-63.6
SUMMERVILLE,NOVA SCOTIA,45.12,-64.18
SUMMIT CONTROL DAM,ONTARIO,50.63,-88.2
SUMMIT DEPOT,NEW BRUNSWICK,47.78,-68.33
SUMMIT LAKE,BRITISH COLUMBIA,58.65,-124.65
SUMMIT LAKE BCFS,BRITISH COLUMBIA,54.28,-122.63
SUN PEAKS LOWER,BRITISH COLUMBIA,50.89,-119.88
SUN PEAKS MOUNTAIN,BRITISH COLUMBIA,50.9,-119.91
SUN PEAKS UPPER,BRITISH COLUMBIA,50.9,-119.92
SUNDOWN,MANITOBA,49.02,-96.23
SUNDRE,ALBERTA,51.75,-114.78
SUNDRE A,ALBERTA,51.78,-114.68
SUNDRE GARRINGTON,ALBERTA,51.97,-114.45
SUNDRE RS,ALBERTA,51.77,-114.63
SUNDRE SOUTH,ALBERTA,51.8,-114.63
SUNNYDALE,YUKON TERRITORY,64.05,-139.47
SUNNYNOOK,ALBERTA,51.23,-111.65
SUNNYNOOK AGCM,ALBERTA,51.3,-111.39
SUNNYSIDE,NEWFOUNDLAND,47.87,-53.93
SUNSET,ALBERTA,52.85,-114.52
SUNSHINE,ONTARIO,43.78,-81.33
SUNSHINE CS,ALBERTA,51.07,-115.78
SUNWAPTA,ALBERTA,52.45,-117.45
SUNWAPTA,ALBERTA,52.45,-117.44
SURBITON,SASKATCHEWAN,51.33,-107.23
SURF INLET,BRITISH COLUMBIA,52.47,-129.03
SURGE NARROWS READ IS,BRITISH COLUMBIA,50.22,-125.1
SURGE NARROWS RENDEZVOUS,BRITISH COLUMBIA,50.28,-125.07
SURPRISE,SASKATCHEWAN,50.3,-109.98
SURREY 104 AVE 164 ST,BRITISH COLUMBIA,49.2,-122.77
SURREY 99A AVE,BRITISH COLUMBIA,49.18,-122.85
SURREY BRIDGEVIEW,BRITISH COLUMBIA,49.22,-122.87
SURREY FLEETWOOD,BRITISH COLUMBIA,49.15,-122.79
SURREY GUILDFORD,BRITISH COLUMBIA,49.19,-122.83
SURREY KWANTLEN PARK,BRITISH COLUMBIA,49.19,-122.86
SURREY MUNICIPAL HALL,BRITISH COLUMBIA,49.11,-122.83
SURREY NEWTON,BRITISH COLUMBIA,49.13,-122.85
SURREY PANORAMA RIDGE,BRITISH COLUMBIA,49.1,-122.85
SURREY SUNNYSIDE,BRITISH COLUMBIA,49.05,-122.77
SURREY TYNEHEAD B,BRITISH COLUMBIA,49.21,-122.78
SURREY WHITE ROCK,BRITISH COLUMBIA,49.03,-122.77
SUSKWA VALLEY,BRITISH COLUMBIA,55.29,-127.17
SUSSEX,NEW BRUNSWICK,45.72,-65.53
SUSSEX 2,NEW BRUNSWICK,45.72,-65.52
SUSSEX FOUR CORNERS,NEW BRUNSWICK,45.74,-65.53
SUSTUT MOUNTAIN,BRITISH COLUMBIA,56.62,-126.68
SUTHERLAND,SASKATCHEWAN,52.15,-106.58
SUTTON,QUEBEC,45.07,-72.68
SUTTON,QUEBEC,45.12,-72.62
SUTTON JONCTION,QUEBEC,45.15,-72.63
SUTTON JUNCTION (AUT),QUEBEC,45.15,-72.58
